"","x","y","drive"
"955",-129.4,606.3,2
"956",-150.1,615,2
"957",-171.3,622.6,2
"958",-191.9,632.4,2
"959",-213.1,641.3,2
"960",-234.1,651.3,2
"961",-255.2,661.2,2
"962",-276.6,670.2,2
"963",-297.8,679,2
"964",-319.2,687.9,2
"965",-340.3,697.8,2
"966",-361.3,709,2
"967",-383.5,719.5,2
"968",-406.3,730.1,2
"969",-429.9,741.1,2
"970",-454.3,752.3,2
"971",-479.2,763.6,2
"972",-504.5,775.1,2
"973",-530.1,786.7,2
"974",-555.4,798.2,2
"975",-581,808.7,2
"976",-606.1,820.2,2
"977",-630.9,831.5,2
"978",-655.9,842.9,2
"979",-682.2,852.3,2
"980",-709.2,862,2
"981",-736.8,870.8,2
"982",-764.9,878.4,2
"983",-793.3,885,2
"984",-822.2,889.3,2
"985",-851,893.5,2
"986",-879.9,896.6,2
"987",-908.7,899.7,2
"988",-938.2,900.5,2
"989",-968.2,900.3,2
"990",-998.1,898.9,2
"991",-1027.3,893.6,2
"992",-1057.5,888.6,2
"993",-1087.2,883.4,2
"994",-1116.2,878.1,2
"995",-1145,871.4,2
"996",-1173.1,865.6,2
"997",-1200.6,859.7,2
"998",-1227.9,853.7,2
"999",-1254.8,847.6,2
"1000",-1280.8,842.4,2
"1001",-1306.5,837,2
"1002",-1332.1,831.7,2
"1003",-1357.7,826.2,2
"1004",-1383.9,819.9,2
"1005",-1409.8,814.6,2
"1006",-1435.9,809.4,2
"1007",-1461.6,804.1,2
"1008",-1487.6,798.9,2
"1009",-1514.2,792.6,2
"1010",-1540.4,787.5,2
"1011",-1567.2,781.3,2
"1012",-1593.4,776.1,2
"1013",-1620.4,770,2
"1014",-1647.9,764.1,2
"1015",-1675.7,758.3,2
"1016",-1704.2,752.7,2
"1017",-1733.3,746.1,2
"1018",-1761.7,740.5,2
"1019",-1789.8,734.8,2
"1020",-1817.9,727.9,2
"1021",-1845.5,721.9,2
"1022",-1873.1,716.1,2
"1023",-1900.5,711.3,2
"1024",-1928.8,705.7,2
"1025",-1956.9,701.1,2
"1026",-1985.5,698.1,2
"1027",-2014,696.2,2
"1028",-2043,695.6,2
"1029",-2072.1,696.3,2
"1030",-2101.3,698.3,2
"1031",-2131.1,700.4,2
"1032",-2161.6,702.9,2
"1033",-2192.6,705.5,2
"1034",-2224.5,708.5,2
"1035",-2256.2,712.5,2
"1036",-2289.1,714.6,2
"1037",-2321.8,717.8,2
"1038",-2355,719.9,2
"1039",-2388.2,723.3,2
"1040",-2421.1,726.5,2
"1041",-2453.9,729.8,2
"1042",-2486.5,733,2
"1043",-2518.8,736,2
"1044",-2550.9,739,2
"1045",-2582.3,742.9,2
"1046",-2613.4,746.9,2
"1047",-2643.9,751.7,2
"1048",-2673.5,758.7,2
"1049",-2703.4,764.6,2
"1050",-2732.5,771.4,2
"1051",-2761.4,779.2,2
"1052",-2789.6,788.2,2
"1053",-2817.6,798.3,2
"1054",-2845.2,808.1,2
"1055",-2872.4,817.9,2
"1056",-2898.5,828.5,2
"1057",-2924,840,2
"1058",-2948.9,851.5,2
"1059",-2973,863.7,2
"1060",-2996.4,877,2
"1061",-3019.4,890.1,2
"1062",-3042.2,903.1,2
"1063",-3064.7,916,2
"1064",-3086.9,928.8,2
"1065",-3109.6,940.6,2
"1066",-3132.5,951.3,2
"1067",-3155.8,960.9,2
"1068",-3178.9,970.3,2
"1069",-3202.6,977.7,2
"1070",-3226.3,983.8,2
"1071",-3250.2,989.8,2
"1072",-3274.4,993.7,2
"1073",-3298.5,997.5,2
"1074",-3322.4,1001.2,2
"1075",-3347.1,1002.8,2
"1076",-3371.8,1004.4,2
"1077",-3396.5,1004.8,2
"1078",-3421.3,1004,2
"1079",-3446.5,1002.1,2
"1080",-3471.1,1000,2
"1081",-3496.2,995.7,2
"1082",-3521.1,991.3,2
"1083",-3546.5,985.8,2
"1084",-3571.4,981.4,2
"1085",-3596.5,977.1,2
"1086",-3622.1,972.9,2
"1087",-3648.1,968.9,2
"1088",-3673.8,967.1,2
"1089",-3699.4,966.7,2
"1090",-3725.5,965.2,2
"1091",-3752.1,963.7,2
"1092",-3778.5,963.4,2
"1093",-3805.5,963.4,2
"1094",-3832.4,964.6,2
"1095",-3859.2,966.9,2
"1096",-3886.4,969.4,2
"1097",-3913.6,973.1,2
"1098",-3940.4,977.8,2
"1099",-3967.8,981.6,2
"1100",-3995,986.4,2
"1101",-4022.7,990.4,2
"1102",-4050.3,994.2,2
"1103",-4077.8,998,2
"1104",-4105,1001.6,2
"1105",-4131.4,1006.2,2
"1106",-4157.4,1009.5,2
"1107",-4182.9,1012.6,2
"1108",-4207.5,1016.6,2
"1109",-4231.6,1020.3,2
"1110",-4255.4,1022.7,2
"1111",-4278.9,1025.2,2
"1112",-4301.2,1028.4,2
"1113",-4323.6,1030.3,2
"1114",-4345.1,1033.2,2
"1115",-4366,1035.8,2
"1116",-4387,1037.4,2
"1117",-4407.2,1039.7,2
"1118",-4426.8,1041.9,2
"1119",-4446.3,1042.9,2
"1120",-4465.3,1043.7,2
"1121",-4483.2,1045.2,2
"1122",-4500.6,1046.7,2
"1123",-4517.6,1046.7,2
"1124",-4533.5,1047.6,2
"1125",-4548.5,1048.2,2
"1126",-4562.2,1049.5,2
"1127",-4575.2,1050.5,2
"1128",-4588,1050.3,2
"1129",-4599.8,1050.9,2
"1130",-4610.7,1052.5,2
"1131",-4621.4,1052.8,2
"1132",-4629.1,1053.1,2
"1133",-4637.2,1053.7,2
"1134",-4645.4,1053,2
"1135",-4652.5,1053.1,2
"1136",-4658.9,1053.1,2
"1137",-4664.6,1053.9,2
"1138",-4670.4,1053.6,2
"1139",-4677.3,1052.5,2
"1140",-4685.6,1050.6,2
"1141",-4694.7,1049.1,2
"1142",-4703.8,1047.6,2
"1143",-4712.2,1045.9,2
"1144",-4720.1,1044,2
"1145",-4727.1,1041.6,2
"1146",-4733.2,1037.9,2
"1147",-4738,1033.7,2
"1148",-4739.1,1025.7,2
"1149",-4739.1,1016,2
"1150",-4738.4,1006.3,2
"1151",-4737.6,997.6,2
"1152",-4736.7,987.7,2
"1153",-4735.2,977.6,2
"1154",-4733.4,967.4,2
"1155",-4731.1,958.2,2
"1156",-4728.7,949,2
"1157",-4726.2,940.9,2
"1158",-4723.3,933.8,2
"1159",-4721,927,2
"1160",-4719.1,922.8,2
"1161",-4717.7,921.1,2
"1162",-4717.3,919.8,2
"1163",-4716.7,918.4,2
"1164",-4715.3,917.9,2
"1165",-4714.2,915.1,2
"1166",-4712.4,912,2
"1167",-4710.3,907.8,2
"1168",-4707.6,904.4,2
"1169",-4704.5,901,2
"1170",-4701.3,896.2,2
"1171",-4697.1,891.2,2
"1172",-4692.4,885.9,2
"1173",-4687.1,880.3,2
"1174",-4681.3,873.6,2
"1175",-4674.3,867.4,2
"1176",-4666.1,860.9,2
"1177",-4657.9,854.3,2
"1178",-4649,848.7,2
"1179",-4639.3,844.1,2
"1180",-4630.3,838.4,2
"1181",-4620.9,833.9,2
"1182",-4611.9,829.5,2
"1183",-4601.9,827,2
"1184",-4591.9,823.5,2
"1185",-4580.8,820.6,2
"1186",-4568.8,817.6,2
"1187",-4555.9,814.1,2
"1188",-4542.5,810.6,2
"1189",-4528.8,806.9,2
"1190",-4515.1,803.2,2
"1191",-4501.5,799.5,2
"1192",-4487.3,795.6,2
"1193",-4473.3,791.8,2
"1194",-4459.2,787.9,2
"1195",-4445.1,784.1,2
"1196",-4430.7,781.4,2
"1197",-4416.9,777.5,2
"1198",-4401,776.7,2
"1199",-4386.4,771.4,2
"1200",-4372.6,762.8,2
"1201",-4360.2,756,2
"1202",-4348.2,749.3,2
"1203",-4337,741.7,2
"1204",-4327,732.1,2
"1205",-4317.3,723.8,2
"1206",-4308.1,714.6,2
"1207",-4299.6,704.3,2
"1208",-4291.7,693.1,2
"1209",-4284.6,682.1,2
"1210",-4278.2,671.5,2
"1211",-4273.5,660.1,2
"1212",-4269.8,650.5,2
"1213",-4267.8,640.1,2
"1214",-4265.9,632.2,2
"1215",-4264.6,627,2
"1216",-4263.7,624.4,2
"1217",-4263.9,623.2,2
"1218",-4264.1,623.3,2
"1219",-4264.2,623.3,2
"1220",-4264.5,623.4,2
"1221",-4264.2,624.5,2
"1222",-4264.2,624.5,2
"1223",-4264.3,624.6,2
"1224",-4264.3,624.6,2
"1225",-4264.3,624.6,2
"1226",-4264.3,624.6,2
"1227",-4264.3,624.6,2
"1228",-4264.3,624.6,2
"1229",-4264.3,624.6,2
"1230",-4264.2,624.5,2
"1231",-4263.7,624.4,2
"1232",-4263.2,623,2
"1233",-4262.4,620.3,2
"1234",-4261.7,616.5,2
"1235",-4261,613.9,2
"1236",-4261.3,610.4,2
"1237",-4262.8,607.4,2
"1238",-4266.8,604,2
"1239",-4272.1,601.2,2
"1240",-4279,597.7,2
"1241",-4286.7,595.6,2
"1242",-4295.2,593.9,2
"1243",-4304.7,591.4,2
"1244",-4314.5,588.9,2
"1245",-4324.9,586.6,2
"1246",-4335.7,585.7,2
"1247",-4346.9,583.7,2
"1248",-4359,582.1,2
"1249",-4373.2,581.1,2
"1250",-4385.6,582,2
"1251",-4398.1,581.7,2
"1252",-4410.7,581.3,2
"1253",-4423.2,582.3,2
"1254",-4435.9,583.3,2
"1255",-4448.3,585.3,2
"1256",-4460.8,587.3,2
"1257",-4473.8,588.4,2
"1258",-4486.4,590.5,2
"1259",-4498.9,593.8,2
"1260",-4511.3,598.2,2
"1261",-4524.3,601.7,2
"1262",-4537.2,606.3,2
"1263",-4550.2,611,2
"1264",-4563.7,617,2
"1265",-4576.9,621.8,2
"1266",-4590,626.5,2
"1267",-4603,631.2,2
"1268",-4616,635.8,2
"1269",-4628.9,640.4,2
"1270",-4641.5,644.9,2
"1271",-4654,649.4,2
"1272",-4666.2,653.7,2
"1273",-4677.6,657.9,2
"1274",-4688.9,660.7,2
"1275",-4699.5,662.2,2
"1276",-4709.5,663.3,2
"1277",-4718.4,664.1,2
"1278",-4726.3,665.7,2
"1279",-4733.4,665.9,2
"1280",-4739.3,666.9,2
"1281",-4744.9,666.5,2
"1282",-4750.1,667.1,2
"1283",-4755.2,667.8,2
"1284",-4760.9,668.6,2
"1285",-4767.3,669.7,2
"1286",-4774.4,671.2,2
"1287",-4782,672.7,2
"1288",-4790.6,673.3,2
"1289",-4799.2,675.2,2
"1290",-4808.8,676.2,2
"1291",-4818.4,678.4,2
"1292",-4828.7,681,2
"1293",-4839.3,683.6,2
"1294",-4850.4,686.4,2
"1295",-4861.6,689.2,2
"1296",-4872.8,692,2
"1297",-4883.9,696,2
"1298",-4895.5,698.9,2
"1299",-4906.5,702.9,2
"1300",-4916.9,707.8,2
"1301",-4926.7,712.5,2
"1302",-4936.1,715.9,2
"1303",-4944.2,720,2
"1304",-4951.8,721.5,2
"1305",-4958.4,721.4,2
"1306",-4961.3,717.8,2
"1307",-4963.5,712.7,2
"1308",-4964.9,705.9,2
"1309",-4966.2,699.2,2
"1310",-4967.1,693.6,2
"1311",-4968.4,686.9,2
"1312",-4969.2,680,2
"1313",-4969.9,673.2,2
"1314",-4970.1,666.1,2
"1315",-4970.1,658.8,2
"1316",-4969.5,651.5,2
"1317",-4968.6,644,2
"1318",-4967.2,636.4,2
"1319",-4965.5,628.6,2
"1320",-4963.6,620.7,2
"1321",-4961.4,612.7,2
"1322",-4959.5,603.7,2
"1323",-4958,594.8,2
"1324",-4957.3,586.2,2
"1325",-4957.3,577.8,2
"1326",-4958.2,568.6,2
"1327",-4959.3,560.6,2
"1328",-4960.9,552.8,2
"1329",-4963.3,545.3,2
"1330",-4965.7,537.8,2
"1331",-4967.8,531.4,2
"1332",-4969.4,526,2
"1333",-4970,521.5,2
"1334",-4969.5,516.6,2
"1335",-4967.3,513.3,2
"1336",-4963.4,512,2
"1337",-4958.9,511.5,2
"1338",-4953.9,510.9,2
"1339",-4948.6,510.3,2
"1340",-4943.7,509.7,2
"1341",-4938.7,509.1,2
"1342",-4934.5,508.8,2
"1343",-4931.1,509.9,2
"1344",-4929,512.7,2
"1345",-4928.4,514.9,2
"1346",-4928.4,516,2
"1347",-4928.4,516,2
"1348",-4928.4,516,2
"1349",-4928.6,516.1,2
"1350",-4928.6,516.1,2
"1351",-4928.4,516,2
"1352",-4928.8,515,2
"1353",-4929.2,512.8,2
"1354",-4929.2,511.6,2
"1355",-4929.3,509.3,2
"1356",-4929.1,508,2
"1357",-4929,506.8,2
"1358",-4929,505.6,2
"1359",-4928.9,505.6,2
"1360",-4928.9,505.6,2
"1361",-4929,505.6,2
"1362",-4929.2,505.7,2
"1363",-4929.3,505.7,2
"1364",-4929.4,505.7,2
"1365",-4929.4,505.7,2
"1366",-4929.5,505.8,2
"1367",-4929.6,505.8,2
"1368",-4929.7,505.9,2
"1369",-4929.8,505.9,2
"1370",-4929.9,505.9,2
"1371",-4930.1,506,2
"1372",-4930.1,506,2
"1373",-4930.3,506.1,2
"1374",-4930.5,506.1,2
"1375",-4930.5,506.2,2
"1376",-4930.7,506.2,2
"1377",-4930.8,506.3,2
"1378",-4930.9,506.3,2
"1379",-4931,506.3,2
"1380",-4931,506.3,2
"1381",-4931.1,506.4,2
"1382",-4931.1,506.4,2
"1383",-4931.2,506.4,2
"1384",-4931.2,506.4,2
"1385",-4931.4,506.5,2
"1386",-4931.4,506.5,2
"1387",-4931.4,506.5,2
"1388",-4931.1,507.5,2
"1389",-4931.5,506.5,2
"1390",-4931.6,506.5,2
"1391",-4931.6,506.5,2
"1392",-4931.6,506.5,2
"1393",-4931.8,506.6,2
"1394",-4931.8,506.6,2
"1395",-4931.9,506.7,2
"1396",-4931.9,506.7,2
"1397",-4932.1,506.7,2
"1398",-4932.1,506.7,2
"1399",-4932.2,506.8,2
"1400",-4932.3,506.8,2
"1401",-4932.3,506.8,2
"1402",-4932.4,506.8,2
"1403",-4932.4,506.8,2
"1404",-4932.4,506.8,2
"1405",-4932.5,506.9,2
"1406",-4932.5,506.9,2
"1407",-4932.7,506.9,2
"1408",-4932.7,506.9,2
"1409",-4932.7,506.9,2
"1410",-4932.9,507,2
"1411",-4932.9,507,2
"1412",-4932.9,507,2
"1413",-4932.9,507,2
"1414",-4932.9,507,2
"1415",-4932.9,507,2
"1416",-4932.9,507,2
"1417",-4933.1,507.1,2
"1418",-4933.1,507.1,2
"1419",-4933.1,507.1,2
"1420",-4933.1,507.1,2
"1421",-4933.1,507.1,2
"1422",-4933.2,507.1,2
"1423",-4933.2,507.1,2
"1424",-4933.4,507.2,2
"1425",0,0,3
"1426",-0.2,-0.6,3
"1427",-0.5,-1.7,3
"1428",0,-3.7,3
"1429",-0.6,-5.6,3
"1430",-2.3,-7.1,3
"1431",-2.7,-8.2,3
"1432",-2.8,-8.5,3
"1433",-2.7,-8.4,3
"1434",-2.6,-7.9,3
"1435",-0.3,-8.2,3
"1436",3.2,-8.2,3
"1437",6.8,-7.8,3
"1438",12.7,-8,3
"1439",17.4,-8,3
"1440",22.2,-8.1,3
"1441",27.9,-8.5,3
"1442",32.6,-8.8,3
"1443",37.2,-8.9,3
"1444",40.7,-8.8,3
"1445",44.3,-8.8,3
"1446",46.7,-8.7,3
"1447",50.2,-8.8,3
"1448",53.6,-9,3
"1449",56,-9.1,3
"1450",57.2,-8.8,3
"1451",59.5,-9,3
"1452",60.7,-9,3
"1453",61.9,-9.2,3
"1454",61.9,-9.1,3
"1455",61.9,-9.1,3
"1456",61.9,-9.1,3
"1457",61.9,-9.1,3
"1458",61.9,-9.1,3
"1459",61.9,-9.1,3
"1460",61.9,-9.1,3
"1461",60.7,-8.8,3
"1462",60.7,-8.8,3
"1463",60.7,-8.8,3
"1464",60.7,-8.8,3
"1465",60.7,-8.8,3
"1466",60.7,-8.8,3
"1467",60.8,-8.6,3
"1468",60.8,-8.6,3
"1469",60.8,-8.6,3
"1470",60.8,-8.6,3
"1471",60.8,-8.6,3
"1472",60.8,-8.6,3
"1473",60.8,-8.6,3
"1474",60.8,-8.6,3
"1475",60.8,-8.6,3
"1476",60.8,-8.6,3
"1477",60.8,-8.6,3
"1478",60.8,-8.6,3
"1479",60.8,-8.5,3
"1480",59.8,-8,3
"1481",59.8,-8,3
"1482",59.8,-8,3
"1483",59.8,-8,3
"1484",59.8,-8,3
"1485",59.7,-8.3,3
"1486",59.7,-8.3,3
"1487",59.7,-8.3,3
"1488",59.7,-8.3,3
"1489",59.7,-8.3,3
"1490",60.9,-8.3,3
"1491",63.3,-8.3,3
"1492",67.9,-8.6,3
"1493",72.6,-8.7,3
"1494",77.4,-8.6,3
"1495",83.1,-8.8,3
"1496",90.1,-9.2,3
"1497",97.1,-9.6,3
"1498",105.2,-10.3,3
"1499",113,-11.3,3
"1500",121.1,-12.1,3
"1501",130.2,-13.1,3
"1502",138.2,-13.9,3
"1503",145.1,-14.5,3
"1504",150.9,-15.1,3
"1505",154.3,-15.5,3
"1506",156.5,-15.8,3
"1507",156.6,-15.6,3
"1508",156.6,-15.6,3
"1509",156.6,-15.5,3
"1510",156.6,-15.5,3
"1511",156.6,-15.5,3
"1512",156.6,-15.5,3
"1513",156.6,-15.5,3
"1514",156.6,-15.5,3
"1515",156.6,-15.5,3
"1516",156.6,-15.6,3
"1517",156.6,-15.6,3
"1518",156.6,-15.6,3
"1519",156.6,-15.6,3
"1520",156.6,-15.6,3
"1521",156.6,-15.6,3
"1522",156.6,-15.6,3
"1523",156.5,-15.8,3
"1524",156.5,-15.8,3
"1525",156.5,-15.8,3
"1526",156.5,-15.8,3
"1527",156.6,-15.6,3
"1528",156.6,-15.6,3
"1529",156.6,-15.6,3
"1530",156.6,-15.6,3
"1531",156.5,-15.8,3
"1532",156.5,-15.8,3
"1533",156.5,-15.8,3
"1534",156.5,-15.8,3
"1535",156.5,-15.8,3
"1536",156.5,-15.8,3
"1537",156.5,-15.8,3
"1538",157.7,-15.9,3
"1539",159.9,-16,3
"1540",164.4,-16.6,3
"1541",169,-17.1,3
"1542",174.7,-17.8,3
"1543",180.4,-18.3,3
"1544",187.4,-19,3
"1545",194.2,-19.5,3
"1546",201.3,-19.6,3
"1547",209.5,-19.8,3
"1548",219,-19.8,3
"1549",227.5,-19.1,3
"1550",237.2,-18.1,3
"1551",247.4,-16.2,3
"1552",258.7,-14.1,3
"1553",269.2,-11.1,3
"1554",278.7,-7.5,3
"1555",289.5,-3.6,3
"1556",299.2,0.8,3
"1557",308,6,3
"1558",316.9,11.5,3
"1559",326,17.4,3
"1560",334.2,24.6,3
"1561",342.5,32,3
"1562",350.9,39.4,3
"1563",358.2,47.5,3
"1564",364.8,56.6,3
"1565",371.4,66,3
"1566",377,75.9,3
"1567",381.6,86.1,3
"1568",386.8,98.9,3
"1569",390.5,110.2,3
"1570",393,121.6,3
"1571",395.6,133,3
"1572",398.3,144.9,3
"1573",401.2,157.2,3
"1574",404,169.7,3
"1575",406.9,182.3,3
"1576",409.8,195,3
"1577",412.7,207.7,3
"1578",415.8,220.5,3
"1579",419.9,233.1,3
"1580",422.9,246.1,3
"1581",426,259.1,3
"1582",429,272.2,3
"1583",432.1,285.2,3
"1584",435.1,298.1,3
"1585",438.1,311.1,3
"1586",441,323.7,3
"1587",443.8,336.1,3
"1588",448.8,347.7,3
"1589",453.8,359.1,3
"1590",459.7,370.1,3
"1591",465.6,380.9,3
"1592",472.4,390.8,3
"1593",480.1,399.9,3
"1594",488.6,407.9,3
"1595",496.9,415.3,3
"1596",506.3,422.1,3
"1597",514.4,428.8,3
"1598",523.5,435,3
"1599",532.4,440.4,3
"1600",541.2,445.4,3
"1601",549.7,449.7,3
"1602",557.8,452.7,3
"1603",565.6,455.2,3
"1604",573.4,457.3,3
"1605",581.1,459.3,3
"1606",587.6,461,3
"1607",594,462.5,3
"1608",598,463.9,3
"1609",602.5,463.3,3
"1610",606.5,461,3
"1611",609.8,456.6,3
"1612",612.5,450.5,3
"1613",613.7,443.3,3
"1614",616,435.9,3
"1615",618.3,428.1,3
"1616",621.3,419.2,3
"1617",623.1,410.2,3
"1618",624.7,400.8,3
"1619",627.4,390.6,3
"1620",629.7,379.7,3
"1621",630.2,366.5,3
"1622",630.7,353.5,3
"1623",631.6,341.7,3
"1624",632.5,329.7,3
"1625",632.5,318.9,3
"1626",632.5,307.7,3
"1627",633.5,296.4,3
"1628",632.3,285.4,3
"1629",630.9,274,3
"1630",628.5,262.9,3
"1631",627.1,251.1,3
"1632",624.5,239.7,3
"1633",622,228.2,3
"1634",619.4,216.7,3
"1635",615.7,205.4,3
"1636",612,193.8,3
"1637",608.2,182.4,3
"1638",604.4,170.9,3
"1639",600.8,159.6,3
"1640",597.2,148.5,3
"1641",593.6,137.5,3
"1642",590.1,126.9,3
"1643",587.8,116,3
"1644",584.5,105.7,3
"1645",581.1,95.5,3
"1646",577.8,85.2,3
"1647",574.5,75,3
"1648",571.1,64.6,3
"1649",567.7,54.3,3
"1650",565.6,43.9,3
"1651",562.3,34.1,3
"1652",560.3,24.2,3
"1653",559.5,14.6,3
"1654",559,5.7,3
"1655",558.9,-2,3
"1656",558,-8.4,3
"1657",558.4,-14.2,3
"1658",558.2,-18.6,3
"1659",558.2,-22.2,3
"1660",557.2,-25.3,3
"1661",557.3,-28.5,3
"1662",557.3,-32.4,3
"1663",557,-36.6,3
"1664",557.9,-41.3,3
"1665",560.1,-45.2,3
"1666",565.1,-48.3,3
"1667",569.2,-49.9,3
"1668",573.7,-50.7,3
"1669",578.3,-51.2,3
"1670",582.8,-51.6,3
"1671",588.5,-52.1,3
"1672",593.3,-52.2,3
"1673",599,-52.5,3
"1674",605.9,-53.2,3
"1675",611.7,-53.7,3
"1676",617.4,-54.2,3
"1677",622,-54.4,3
"1678",626.6,-54.7,3
"1679",632.3,-55.3,3
"1680",635.9,-55.5,3
"1681",639.3,-55.8,3
"1682",643.7,-56.4,3
"1683",647.1,-56.7,3
"1684",651.8,-57.1,3
"1685",655.4,-56.9,3
"1686",659.1,-56.2,3
"1687",661.8,-55.1,3
"1688",663.6,-53.5,3
"1689",665.3,-52,3
"1690",666,-49.8,3
"1691",666,-45.9,3
"1692",667.4,-41.8,3
"1693",667.7,-37,3
"1694",668.1,-32.4,3
"1695",669.4,-28.2,3
"1696",669.9,-23.2,3
"1697",671.6,-17.8,3
"1698",672.2,-12.4,3
"1699",672.8,-6.7,3
"1700",674.5,-1.6,3
"1701",675.1,3.9,3
"1702",676.7,8.4,3
"1703",675.8,13.3,3
"1704",675,17.9,3
"1705",675.2,22.2,3
"1706",676.4,25.9,3
"1707",678.3,28.1,3
"1708",679.8,29.1,3
"1709",680,29.6,3
"1710",681,29.2,3
"1711",679.9,29.2,3
"1712",679.6,28.4,3
"1713",678,27,3
"1714",676.2,25.5,3
"1715",675.7,24,3
"1716",674.4,23.3,3
"1717",673.1,23.1,3
"1718",673,22.8,3
"1719",671.9,22.9,3
"1720",673,22.5,3
"1721",672.9,22.4,3
"1722",674.8,21,3
"1723",675.5,19.5,3
"1724",676.1,17.6,3
"1725",675.5,16,3
"1726",676.1,14,3
"1727",676.7,12.1,3
"1728",677.2,10.3,3
"1729",676.7,8.7,3
"1730",677.3,6.8,3
"1731",676.8,5.2,3
"1732",676.3,3.8,3
"1733",676.1,3,3
"1734",676,2.7,3
"1735",675.9,2.5,3
"1736",675.9,2.5,3
"1737",675.9,2.4,3
"1738",675.9,2.4,3
"1739",675.9,2.4,3
"1740",675.8,2.3,3
"1741",675.8,2.3,3
"1742",675.8,2.3,3
"1743",675.8,2.2,3
"1744",675.8,2.2,3
"1745",675.8,2.1,3
"1746",675.6,1.4,3
"1747",675,-0.1,3
"1748",674.1,-2.7,3
"1749",673.1,-5.7,3
"1750",672.1,-9,3
"1751",670.8,-12.8,3
"1752",670.6,-17.1,3
"1753",669.4,-20.9,3
"1754",668.2,-24.5,3
"1755",668.1,-28.6,3
"1756",667,-32,3
"1757",665.9,-35.2,3
"1758",666,-38.7,3
"1759",664.9,-42.1,3
"1760",665,-45.5,3
"1761",665.1,-48.8,3
"1762",664.3,-51.1,3
"1763",663.8,-52.7,3
"1764",664.5,-54.1,3
"1765",664.3,-54.7,3
"1766",664.1,-55.2,3
"1767",663.8,-56.3,3
"1768",662.1,-58.1,3
"1769",659.3,-59.1,3
"1770",655.7,-59.3,3
"1771",652.3,-59,3
"1772",649,-58.5,3
"1773",645.6,-58.2,3
"1774",643.2,-58,3
"1775",639.8,-57.5,3
"1776",637.6,-57.2,3
"1777",636.5,-57.1,3
"1778",635.4,-56.9,3
"1779",635.3,-57.1,3
"1780",634.1,-57,3
"1781",634.1,-57.2,3
"1782",633,-57,3
"1783",633,-57,3
"1784",633,-57,3
"1785",632.9,-57.1,3
"1786",632.9,-57.1,3
"1787",632.9,-57.1,3
"1788",632.9,-57.2,3
"1789",632.9,-57.2,3
"1790",632.9,-57.2,3
"1791",633.9,-57.7,3
"1792",633.9,-57.8,3
"1793",633.9,-57.8,3
"1794",633.9,-57.8,3
"1795",633.9,-57.8,3
"1796",633.9,-57.9,3
"1797",633.9,-57.9,3
"1798",633.9,-57.9,3
"1799",633.8,-58,3
"1800",633.8,-58,3
"1801",633.8,-58,3
"1802",633.8,-58.1,3
"1803",633.8,-58.2,3
"1804",633.8,-58.2,3
"1805",633.7,-58.3,3
"1806",633.7,-58.3,3
"1807",633.7,-58.4,3
"1808",633.7,-58.4,3
"1809",633.7,-58.4,3
"1810",633.7,-58.5,3
"1811",633.7,-58.5,3
"1812",633.7,-58.5,3
"1813",633.6,-58.7,3
"1814",633.6,-58.7,3
"1815",633.6,-58.7,3
"1816",633.6,-58.8,3
"1817",633.6,-58.8,3
"1818",633.5,-58.9,3
"1819",633.5,-58.9,3
"1820",633.5,-59,3
"1821",633.5,-59,3
"1822",633.5,-59,3
"1823",633.5,-59.1,3
"1824",633.5,-59.1,3
"1825",633.5,-59.1,3
"1826",633.5,-59.1,3
"1827",633.5,-59.1,3
"1828",633.5,-59.1,3
"1829",633.5,-59,3
"1830",633.5,-59,3
"1831",633.5,-59,3
"1832",633.5,-59,3
"1833",633.5,-59,3
"1834",633.5,-59,3
"1835",633.5,-59,3
"1836",633.5,-59.1,3
"1837",633.5,-59.1,3
"1838",633.4,-59.2,3
"1839",633.5,-59.1,3
"1840",633.4,-59.2,3
"1841",633.4,-59.2,3
"1842",633.4,-59.2,3
"1843",633.4,-59.2,3
"1844",633.4,-59.3,3
"1845",633.4,-59.3,3
"1846",633.4,-59.3,3
"1847",633.4,-59.3,3
"1848",633.4,-59.3,3
"1849",633.4,-59.3,3
"1850",633.4,-59.3,3
"1851",633.4,-59.3,3
"1852",633.4,-59.3,3
"1853",633.4,-59.3,3
"1854",633.4,-59.3,3
"1855",633.4,-59.4,3
"1856",632.3,-59.2,3
"1857",631.2,-59,3
"1858",630,-59.1,3
"1859",628.8,-59.1,3
"1860",627.7,-58.8,3
"1861",627.7,-58.8,3
"1862",627.7,-58.7,3
"1863",627.7,-58.7,3
"1864",627.7,-58.7,3
"1865",627.7,-58.7,3
"1866",627.7,-58.7,3
"1867",627.8,-58.6,3
"1868",627.8,-58.6,3
"1869",627.8,-58.5,3
"1870",627.8,-58.5,3
"1871",627.8,-58.5,3
"1872",627.8,-58.5,3
"1873",627.9,-58.4,3
"1874",627.9,-58.4,3
"1875",627.9,-58.3,3
"1876",627.9,-58.3,3
"1877",627.9,-58.3,3
"1878",627.9,-58.1,3
"1879",627.9,-58.1,3
"1880",627.9,-58.1,3
"1881",627.9,-58.1,3
"1882",627.9,-58.1,3
"1883",627.9,-58.1,3
"1884",627.9,-58.3,3
"1885",627.9,-58.3,3
"1886",627.9,-58.3,3
"1887",627.9,-58.3,3
"1888",627.9,-58.3,3
"1889",627.9,-58.3,3
"1890",627.9,-58.3,3
"1891",627.9,-58.3,3
